date,split,ubl_net_return,ubl_full_turnover,ubl_transaction_cost,selected_net_return,selected_full_turnover,selected_transaction_cost
2020-07-01,train,0.00328869309248,0.536265449606,0.000536265449606,0.00390079832568,0.466970963214,0.000466970963214
2020-07-02,train,0.00505743133741,0.495882214461,0.000495882214461,0.00656036759719,0.416700666472,0.000416700666472
2020-07-03,train,0.000738106986727,0.575816146734,0.000575816146734,0.00231426369579,0.476327990398,0.000476327990398
2020-07-06,train,0.000873799680586,0.612547636318,0.000612547636318,0.000141151345178,0.581223314502,0.000581223314502
2020-07-07,train,-0.00127123745443,0.700843981546,0.000700843981545,-0.00205575506623,0.640796885941,0.000640796885941
2020-07-08,train,-0.00108106006566,0.525869655446,0.000525869655446,-0.00229115058849,0.490673016703,0.000490673016703
2020-07-09,train,0.0073457729713,0.55299058941,0.00055299058941,0.00554453588451,0.498151556029,0.000498151556029
2020-07-10,train,0.00559435507136,0.560199913591,0.000560199913591,0.00432125995344,0.478850857221,0.000478850857221
2020-07-13,train,0.000904960264613,0.491553866669,0.000491553866669,0.00125533496536,0.453136685351,0.000453136685351
2020-07-14,train,0.00595337635611,0.513079649674,0.000513079649674,0.0073827363816,0.461706727387,0.000461706727387
2020-07-15,train,-0.00166336952479,0.500573002151,0.000500573002151,0.00131054382363,0.430102383907,0.000430102383907
2020-07-16,train,-0.00212830060601,0.525296097233,0.000525296097233,-0.000226272170164,0.440865664467,0.000440865664467
2020-07-17,train,-0.00349497802153,0.55676830825,0.00055676830825,-0.00177647125061,0.491676459162,0.000491676459161
2020-07-20,train,0.00267511030176,0.53025394646,0.00053025394646,0.00134896017507,0.4549553192,0.0004549553192
2020-07-21,train,0.0017774782452,0.478532104924,0.000478532104924,0.00120318152782,0.376476341974,0.000376476341974
2020-07-22,train,-0.00440977792688,0.503093047265,0.000503093047264,-0.00400264358037,0.448866748795,0.000448866748795
2020-07-23,train,-0.00604346868592,0.503390382671,0.000503390382671,-0.00432014794064,0.43756819615,0.00043756819615
2020-07-24,train,-0.00264222462467,0.536666371317,0.000536666371316,-0.00146474645237,0.474163819361,0.000474163819361
2020-07-27,train,0.00528340738265,0.519502319471,0.000519502319471,0.00453028135776,0.437843562638,0.000437843562638
2020-07-28,train,0.00255495823332,0.459588126056,0.000459588126056,0.0012585048455,0.379714980869,0.000379714980869
2020-07-29,train,-0.00395810522313,0.507027626986,0.000507027626986,-0.00352401428571,0.4159013559,0.0004159013559
2020-07-30,train,-0.000644704651151,0.507548697844,0.000507548697844,-0.00133488372857,0.419876576109,0.000419876576109
2020-07-31,train,-0.00265810075617,0.486238579143,0.000486238579143,-0.00365398468808,0.420144091726,0.000420144091726
2020-08-03,train,0.00232957713569,0.539986623949,0.000539986623949,0.0024113967837,0.436130502746,0.000436130502745
2020-08-04,train,0.00137230455328,0.559306038104,0.000559306038104,0.00158717836208,0.466751390027,0.000466751390027
2020-08-05,train,-0.00121576222706,0.520546207078,0.000520546207078,-0.00075392374403,0.418242678126,0.000418242678126
2020-08-06,train,-0.00244845183623,0.513665662622,0.000513665662622,-0.00234292948414,0.454005326561,0.000454005326561
2020-08-07,train,0.00581947998485,0.544135618485,0.000544135618485,0.00673972888883,0.452058265178,0.000452058265178
2020-08-10,train,0.00116754781168,0.500311230263,0.000500311230263,0.0013162391401,0.40627843163,0.000406278431629
2020-08-11,train,0.00312472473793,0.540960432665,0.000540960432665,0.00501509718583,0.452440612004,0.000452440612004
2020-08-12,train,0.0019853921417,0.568515232277,0.000568515232277,0.00168025688488,0.468682271671,0.000468682271671
2020-08-13,train,0.00331360876762,0.506732307171,0.000506732307171,0.00340240906869,0.452340378078,0.000452340378078
2020-08-14,train,0.00675725224774,0.478064184026,0.000478064184026,0.00596928398972,0.390733327274,0.000390733327274
2020-08-17,train,7.8574369388e-05,0.548001493106,0.000548001493106,-0.000920627077046,0.437573523105,0.000437573523105
2020-08-18,train,-0.00269895350691,0.548277949339,0.000548277949339,-0.00118619012274,0.477495659477,0.000477495659477
2020-08-19,train,0.00139598359487,0.555237870837,0.000555237870837,0.00314302260212,0.478558037804,0.000478558037804
2020-08-20,train,0.00606523118866,0.554778864082,0.000554778864082,0.00533017033896,0.475916236403,0.000475916236403
2020-08-21,train,0.00305324816602,0.596124309631,0.000596124309631,0.00275515069245,0.520382028457,0.000520382028457
2020-08-24,train,0.0073695412085,0.505697435596,0.000505697435596,0.00680864738793,0.405720842756,0.000405720842756
2020-08-25,train,0.00018743735074,0.48868344579,0.00048868344579,0.00151367913896,0.400027210661,0.000400027210661
2020-08-26,train,-0.001951583565,0.609847437174,0.000609847437174,-0.00139463254617,0.496920738678,0.000496920738678
2020-08-27,train,0.00473486958419,0.58904716452,0.00058904716452,0.0043505932692,0.507934881931,0.000507934881931
2020-08-28,train,0.00367742173217,0.480887863054,0.000480887863054,0.00250300508243,0.395845355969,0.000395845355969
2020-08-31,train,-0.00587990209226,0.503202157181,0.000503202157181,-0.00515960643095,0.431720295679,0.000431720295679
2020-09-01,train,-0.0148648697758,0.499118915544,0.000499118915544,-0.0132224955741,0.423086201661,0.000423086201661
2020-09-02,train,-0.000954127960986,0.567436911057,0.000567436911057,-0.000279641490483,0.491838691449,0.000491838691449
2020-09-03,train,-0.00283732789058,0.481728251959,0.000481728251959,-0.00244997489488,0.430250566601,0.0004302505666
2020-09-04,train,-0.00849760440969,0.521442381735,0.000521442381735,-0.00777361546908,0.438342100209,0.000438342100209
2020-09-07,train,-0.00794703015238,0.515696207455,0.000515696207455,-0.00546489060718,0.418206815355,0.000418206815355
2020-09-08,train,-0.00978752601898,0.495855459754,0.000495855459754,-0.00621969318072,0.433884021517,0.000433884021517
2020-09-09,train,0.0290396675657,0.5193622902,0.000519362290199,0.0277620408785,0.443389108109,0.000443389108109
2020-09-10,train,0.0129509776179,0.518616181765,0.000518616181765,0.0117972081452,0.442212929255,0.000442212929255
2020-09-11,train,-0.014253963502,0.503337332477,0.000503337332477,-0.0154964604272,0.426808947806,0.000426808947806
2020-09-14,train,-0.00197825854215,0.484497412579,0.000484497412579,-0.00334652554509,0.409847938616,0.000409847938616
2020-09-15,train,0.00292106169297,0.468922295041,0.00046892229504,0.00331381503109,0.401081701234,0.000401081701234
2020-09-16,train,-0.000314051792436,0.516434375886,0.000516434375886,-0.000184345918852,0.440695621475,0.000440695621475
2020-09-17,train,0.00816196166876,0.548186381344,0.000548186381344,0.00696674736888,0.452901100175,0.000452901100175
2020-09-18,train,0.0033697537568,0.558094961935,0.000558094961935,0.00202438062225,0.463675520734,0.000463675520734
2020-09-21,train,0.0020758017162,0.521467256473,0.000521467256472,0.00249520784674,0.427409404053,0.000427409404053
2020-09-22,train,-0.000722933644741,0.602059129981,0.000602059129981,-0.000906493635056,0.503041112237,0.000503041112237
2020-09-23,train,0.000641280518338,0.644325087446,0.000644325087446,0.0010617987187,0.533682714979,0.000533682714979
2020-09-24,train,0.000411219491434,0.649714639834,0.000649714639834,0.000730801384723,0.53241344863,0.00053241344863
2020-09-25,train,0.000626055029129,0.567436734834,0.000567436734834,0.00144260306237,0.453923989354,0.000453923989354
2020-09-28,train,0.00620314525974,0.514839537848,0.000514839537848,0.0056460336837,0.402428284564,0.000402428284564
2020-09-29,train,0.000421543313399,0.504477383218,0.000504477383217,8.77190580559e-05,0.406862602635,0.000406862602635
2020-09-30,train,-0.000798940065583,0.568277628307,0.000568277628307,-0.00248997338435,0.464836790148,0.000464836790148
2020-10-09,train,0.00199808355052,0.552929102259,0.000552929102259,-0.000252351696857,0.461361964344,0.000461361964344
2020-10-12,train,0.00174483683253,0.543632030615,0.000543632030615,0.000114811535574,0.461697413702,0.000461697413702
2020-10-13,train,-0.00218272838862,0.539219682758,0.000539219682758,-0.00188094420869,0.456270085709,0.000456270085709
2020-10-14,train,0.00103536830419,0.648352420738,0.000648352420738,0.00222365933181,0.538646865927,0.000538646865927
2020-10-15,train,-0.000555403956813,0.598411176047,0.000598411176047,0.000201530086513,0.517605780679,0.000517605780679
2020-10-16,train,0.00287607864536,0.534270265602,0.000534270265602,0.00258658912969,0.456475034239,0.000456475034239
2020-10-19,train,-0.00103271394346,0.568691515703,0.000568691515703,-0.000800587638577,0.469794089898,0.000469794089898
2020-10-20,train,-0.00349386527046,0.500317972497,0.000500317972497,-0.00315088062138,0.410741464479,0.000410741464479
2020-10-21,train,0.00280499015129,0.521676224472,0.000521676224472,0.00358291724595,0.418767048284,0.000418767048284
2020-10-22,train,0.000551501004186,0.631793026282,0.000631793026282,0.00118525872272,0.513860200721,0.00051386020072
2020-10-23,train,-0.00155087575005,0.562898366596,0.000562898366596,-0.00156926282592,0.502415663093,0.000502415663093
2020-10-26,train,7.53921248423e-05,0.614296644959,0.000614296644959,-0.00126640302668,0.507463125466,0.000507463125466
2020-10-27,train,-0.000972391467153,0.525437508106,0.000525437508106,-0.000325506084954,0.428551505167,0.000428551505167
2020-10-28,train,-0.00096534312006,0.555012441017,0.000555012441017,-0.00145981011056,0.468829542224,0.000468829542224
2020-10-29,train,-0.00360038385305,0.551094265617,0.000551094265617,-0.00234615702656,0.494353288246,0.000494353288246
2020-10-30,train,-0.00943981412304,0.575317404486,0.000575317404486,-0.00799071413961,0.486250755185,0.000486250755185
2020-11-02,train,0.00504045413757,0.568587531799,0.000568587531799,0.00361922552238,0.486596778685,0.000486596778685
2020-11-03,train,0.0012999706119,0.512806989746,0.000512806989746,0.00157309624705,0.419432431099,0.000419432431099
2020-11-04,train,-0.000195144562163,0.494755061682,0.000494755061682,-0.000192273477704,0.433177121726,0.000433177121726
2020-11-05,train,-0.00207810542845,0.58932502947,0.00058932502947,-0.000645056324861,0.508603347695,0.000508603347695
2020-11-06,train,0.00491798256701,0.556090669391,0.000556090669391,0.00470514793662,0.43787086436,0.00043787086436
2020-11-09,train,0.00538343676208,0.537452958229,0.000537452958229,0.00624858222627,0.47736779139,0.00047736779139
2020-11-10,train,-0.0040019317169,0.548653702987,0.000548653702987,-0.00178328727851,0.473415205057,0.000473415205057
2020-11-11,train,-0.00442564674867,0.529904632638,0.000529904632638,-0.00295376241253,0.466910486557,0.000466910486557
2020-11-12,train,-0.0038595816564,0.579265219753,0.000579265219753,-0.00455607269177,0.492632102223,0.000492632102223
2020-11-13,train,-0.00569404225664,0.511399609739,0.000511399609739,-0.00375654368624,0.428227948695,0.000428227948695
2020-11-16,train,-0.00802752222683,0.50188381698,0.00050188381698,-0.00537276322631,0.460304971145,0.000460304971145
2020-11-17,train,0.00398406390924,0.535282347804,0.000535282347804,0.00301234005052,0.452801118337,0.000452801118337
2020-11-18,train,0.00153394226581,0.479730410843,0.000479730410843,0.000242873856065,0.424885041182,0.000424885041182
2020-11-19,train,0.00247733769399,0.549974287632,0.000549974287632,0.00169168320534,0.490535191788,0.000490535191788
2020-11-20,train,-0.00852519559659,0.53012556354,0.00053012556354,-0.00698876761231,0.482021689755,0.000482021689755
2020-11-23,train,0.00130487217554,0.521383803036,0.000521383803036,0.000936210208928,0.47988457734,0.00047988457734
2020-11-24,train,-0.00371979560332,0.520900524543,0.000520900524543,-0.00288859774746,0.47538039357,0.00047538039357
2020-11-25,train,0.00248914605762,0.527082513907,0.000527082513907,0.0030229838684,0.450836320351,0.000450836320351
2020-11-26,train,0.000827799830234,0.591905334994,0.000591905334994,0.00165121251039,0.49554684951,0.00049554684951
2020-11-27,train,0.00187782675225,0.551473932639,0.000551473932639,0.00278853086895,0.451469165119,0.000451469165119
2020-11-30,train,0.0083546543511,0.48650940861,0.00048650940861,0.00679395317456,0.42279159049,0.00042279159049
2020-12-01,train,0.000541912237088,0.562923111977,0.000562923111977,0.000902732231592,0.457876604076,0.000457876604076
2020-12-02,train,0.0025992269196,0.558620749496,0.000558620749496,0.00317660209872,0.488324398879,0.000488324398879
2020-12-03,train,-0.000673263435322,0.60165194977,0.00060165194977,-0.000866167795083,0.525044385984,0.000525044385984
2020-12-04,train,-0.00256296913806,0.557400188873,0.000557400188873,-0.00275730662156,0.466895073072,0.000466895073072
2020-12-07,train,-0.00128482992489,0.563774781517,0.000563774781517,-0.00178159117476,0.486813840161,0.00048681384016
2020-12-08,train,-0.0044436538126,0.519731745944,0.000519731745944,-0.00445098194124,0.443952406082,0.000443952406082
2020-12-09,train,-0.00225405887955,0.498959026407,0.000498959026407,-0.00197297693637,0.444606702413,0.000444606702413
2020-12-10,train,-0.00385068976709,0.519793277363,0.000519793277363,-0.00375076053024,0.450631120499,0.000450631120499
2020-12-11,train,0.00191802457302,0.503999420854,0.000503999420854,0.000936469061372,0.430358094488,0.000430358094488
2020-12-14,train,0.00371257487082,0.558774293372,0.000558774293372,0.00346610866015,0.47325554263,0.00047325554263
2020-12-15,train,-0.00216327313034,0.559124665494,0.000559124665494,-0.00158732398837,0.43602157578,0.00043602157578
2020-12-16,train,0.00108414682711,0.589908449709,0.000589908449709,0.000900439922257,0.481962437943,0.000481962437943
2020-12-17,train,0.000603106755496,0.553988667581,0.000553988667581,0.000474686747371,0.456456229363,0.000456456229363
2020-12-18,train,-0.00347787278148,0.581472306971,0.000581472306971,-0.00382488289487,0.471548412023,0.000471548412023
2020-12-21,train,-0.00487185086543,0.52794526331,0.00052794526331,-0.00490569188162,0.420615954053,0.000420615954053
2020-12-22,train,-0.00464347447892,0.510599813559,0.000510599813559,-0.00476739184149,0.453480430421,0.000453480430421
2020-12-23,train,-0.00255830247251,0.537658362688,0.000537658362688,-0.00177980641323,0.442096525679,0.000442096525679
2020-12-24,train,-0.000230997516449,0.522458088198,0.000522458088198,5.42373139876e-05,0.461572246521,0.000461572246521
2020-12-25,train,-0.00943714248198,0.473010381547,0.000473010381547,-0.00911525922347,0.409342350247,0.000409342350247
2020-12-28,train,0.00696873472443,0.519198561702,0.000519198561701,0.00767535198662,0.429777567309,0.000429777567308
2020-12-29,train,-0.000757445887815,0.517530633774,0.000517530633774,-0.000123531286188,0.44984747559,0.00044984747559
2021-01-11,validation,-0.00360399239359,2,0.002,-0.00346659720468,2,0.002
2021-01-12,validation,-0.0077198402497,0.758040600576,0.000758040600576,-0.00792894054696,0.753997840337,0.000753997840337
2021-01-13,validation,0.00100168333974,0.692935369092,0.000692935369092,0.00259601071679,0.711657790472,0.000711657790472
2021-01-14,validation,0.0144422033064,0.698378168942,0.000698378168942,0.0142409478489,0.707728227527,0.000707728227527
2021-01-15,validation,0.00271645319478,0.698371149339,0.000698371149339,0.00138366997925,0.666845877241,0.00066684587724
2021-01-18,validation,0.00583631710975,0.705136706585,0.000705136706585,0.00524950741869,0.686731568269,0.000686731568269
2021-01-19,validation,0.00265395317604,0.700173980042,0.000700173980042,0.0023257517983,0.688994803842,0.000688994803842
2021-01-20,validation,0.00280768388954,0.692073193624,0.000692073193624,0.00195623193062,0.696759176662,0.000696759176662
2021-01-21,validation,-0.00166803930417,0.565922048149,0.000565922048149,-0.00169126968227,0.57103110022,0.00057103110022
2021-01-22,validation,-0.00173260648804,0.613014008546,0.000613014008546,-0.00248858642318,0.618831693932,0.000618831693932
2021-01-25,validation,-0.00017198991479,0.544409762231,0.000544409762231,0.000312753592738,0.554357300792,0.000554357300792
2021-01-26,validation,-0.0016809898772,0.539691275863,0.000539691275863,-0.000309331584231,0.516473380579,0.000516473380579
2021-01-27,validation,0.00305259400608,0.539178326913,0.000539178326913,0.00269750471551,0.521312387139,0.000521312387139
2021-01-28,validation,-0.00303108490816,0.508270516171,0.000508270516171,-0.00115084448233,0.49553072387,0.00049553072387
2021-01-29,validation,-0.00283108241671,0.521550724081,0.000521550724081,-0.00313215781619,0.487385887384,0.000487385887384
2021-02-01,validation,-0.0012030271417,0.554322925692,0.000554322925692,-0.00214482735959,0.510766641144,0.000510766641144
2021-02-02,validation,-0.00842529026225,0.507648960996,0.000507648960996,-0.00845269140446,0.455085243129,0.000455085243129
2021-02-03,validation,-0.00916243906382,0.500117071672,0.000500117071672,-0.0081743838044,0.463458288056,0.000463458288056
2021-02-04,validation,0.00258366458941,0.550951173693,0.000550951173693,0.00420952137281,0.482207677191,0.000482207677191
2021-02-05,validation,-0.000524646267726,0.530310716343,0.000530310716342,0.0022592206539,0.452599940761,0.000452599940761
2021-02-08,validation,-0.00173559293661,0.46723454561,0.00046723454561,-0.00337347719452,0.42871633837,0.00042871633837
2021-02-09,validation,0.00450021577671,0.507686185681,0.000507686185681,0.0043358099731,0.451902250459,0.000451902250459
2021-02-10,validation,0.00841771150662,0.523660168924,0.000523660168924,0.00748543263104,0.489400189732,0.000489400189732
2021-02-18,validation,0.00840796537222,0.533677639471,0.000533677639471,0.00879435767507,0.512840069304,0.000512840069304
2021-02-19,validation,0.00676121595567,0.601551988242,0.000601551988241,0.00597655024309,0.522123348305,0.000522123348305
2021-02-22,validation,-0.00437418292319,0.540961755705,0.000540961755705,-0.00323418877621,0.495014848604,0.000495014848604
2021-02-23,validation,0.00119133979926,0.635282541026,0.000635282541026,0.00145089818033,0.565797272723,0.000565797272723
2021-02-24,validation,-0.00402074759707,0.536550975377,0.000536550975377,-0.00284447693332,0.480248738502,0.000480248738502
2021-02-25,validation,0.00276320085218,0.542482953045,0.000542482953045,0.0035492665444,0.486274526761,0.00048627452676
2021-02-26,validation,0.00323928925597,0.524620083912,0.000524620083912,0.00223876925173,0.465463930618,0.000465463930618
2021-03-01,validation,0.00146340518344,0.516530917415,0.000516530917415,0.000831716535971,0.45837825392,0.00045837825392
2021-03-02,validation,-0.00145649455018,0.50266998604,0.00050266998604,-0.00140818385033,0.436508807987,0.000436508807987
2021-03-03,validation,-0.00293148744199,0.544618443415,0.000544618443414,-0.00191984087736,0.463416452108,0.000463416452108
2021-03-04,validation,0.0050074130621,0.613457108761,0.000613457108761,0.00496334592584,0.547615064459,0.000547615064458
2021-03-05,validation,-0.00248583881612,0.553306080185,0.000553306080185,-0.00157224950848,0.496810800946,0.000496810800946
2021-03-08,validation,-0.000948010141625,0.582102475253,0.000582102475253,0.00180554345316,0.513183336321,0.000513183336321
2021-03-09,validation,-0.00203602881059,0.532630819047,0.000532630819047,-0.00180738407745,0.478902485282,0.000478902485282
2021-03-10,validation,-0.000704319580915,0.545394776443,0.000545394776443,-0.00133801959746,0.489038564828,0.000489038564828
2021-03-11,validation,-0.00460664789614,0.530434388771,0.000530434388771,-0.00374085688083,0.473851414511,0.000473851414511
2021-03-12,validation,-0.00531681845785,0.473413247632,0.000473413247632,-0.00337684715653,0.42360844615,0.00042360844615
2021-03-15,validation,-0.000370490132638,0.54086464966,0.00054086464966,1.40365511393e-06,0.459045783698,0.000459045783698
2021-03-16,validation,0.00491782019778,0.463130381248,0.000463130381248,0.00335708400555,0.406864748484,0.000406864748484
2021-03-17,validation,0.000819091052161,0.524567963985,0.000524567963985,0.00064696426363,0.468435404831,0.000468435404831
2021-03-18,validation,0.000608776360981,0.468967115583,0.000468967115582,0.000621878109181,0.395543576775,0.000395543576775
2021-03-19,validation,-0.00572745849592,0.531759237735,0.000531759237735,-0.00504464947855,0.473850118358,0.000473850118358
2021-03-22,validation,0.00472196001514,0.510279811244,0.000510279811244,0.0055936314241,0.447805004232,0.000447805004232
2021-03-23,validation,-0.000213142893592,0.549096395703,0.000549096395703,0.00180604796248,0.480484765429,0.000480484765429
2021-03-24,validation,0.00439741023485,0.57079164314,0.00057079164314,0.0046768318497,0.505629561642,0.000505629561642
2021-03-25,validation,-0.00093462444962,0.506860738601,0.000506860738601,-0.00164572245101,0.437083543506,0.000437083543506
2021-03-26,validation,-0.00218256230561,0.531735293956,0.000531735293956,-0.00282311324254,0.450864470889,0.000450864470889
2021-03-29,validation,0.0016601704264,0.48065473812,0.000480654738119,0.00128000724414,0.434182391398,0.000434182391398
2021-03-30,validation,-0.00419808914064,0.476053301547,0.000476053301547,-0.0031032764925,0.411716573353,0.000411716573353
2021-03-31,validation,0.00267136269533,0.522054414949,0.000522054414949,0.00221724303023,0.441677376129,0.000441677376129
2021-04-01,validation,0.00466571065725,0.515527769336,0.000515527769336,0.00381354886734,0.453468530175,0.000453468530175
2021-04-02,validation,0.00764819843709,0.530930993603,0.000530930993603,0.0057285564227,0.449709320035,0.000449709320035
2021-04-06,validation,-0.00207364587141,0.527042759321,0.000527042759321,-0.00188134158186,0.472440168203,0.000472440168203
2021-04-07,validation,-0.000450769057568,0.553215531281,0.000553215531281,-0.00109162642813,0.477893673211,0.000477893673211
2021-04-08,validation,-0.00149678689073,0.554138139021,0.000554138139021,-0.000931092273822,0.496743900712,0.000496743900712
2021-04-09,validation,-0.00401595299593,0.593049027332,0.000593049027332,-0.00263552985439,0.502706033661,0.000502706033661
2021-04-12,validation,-0.000203026411248,0.52070485476,0.00052070485476,0.000545712642076,0.447928858345,0.000447928858345
2021-04-13,validation,0.00273218956655,0.528056826827,0.000528056826827,0.00282959527222,0.451522180651,0.000451522180651
2021-04-14,validation,0.00164194568819,0.551147836515,0.000551147836515,0.00136347495221,0.457463594326,0.000457463594326
2021-04-15,validation,0.00640148841673,0.499335223382,0.000499335223382,0.00615771589369,0.437814250677,0.000437814250677
2021-04-16,validation,0.00590673150912,0.5331835094,0.0005331835094,0.00474868794264,0.447985173777,0.000447985173777
2021-04-19,validation,0.00400778035014,0.576712413438,0.000576712413438,0.00312584070313,0.508825556674,0.000508825556674
2021-04-20,validation,-0.00169845530473,0.622691980222,0.000622691980222,-0.00117982931353,0.529207998004,0.000529207998004
